time,open,high,low,close,tick_volume,spread,real_volume
2026-01-23 19:55:00,18.00504,18.03398,17.99889,18.03108,124,544,0
2026-01-23 20:00:00,18.03249,18.04829,18.00638,18.03582,224,545,0
2026-01-23 20:05:00,18.03734,18.07798,18.03399,18.05954,193,545,0
2026-01-23 20:10:00,18.05813,18.08441,18.04796,18.06731,155,545,0
2026-01-23 20:15:00,18.06593,18.06593,18.03928,18.05761,154,545,0
2026-01-23 20:20:00,18.05622,18.05904,18.0277,18.02857,144,545,0
2026-01-23 20:25:00,18.02712,18.02843,18.00556,18.00676,136,545,0
2026-01-23 20:30:00,18.00821,18.01254,17.91906,17.93649,408,545,0
2026-01-23 20:35:00,17.93489,17.95683,17.89474,17.9107,264,544,0
2026-01-23 20:40:00,17.91213,17.93711,17.91031,17.92343,167,544,0
2026-01-23 20:45:00,17.92183,17.92742,17.88244,17.91214,210,544,0
2026-01-23 20:50:00,17.91359,17.94082,17.88883,17.94082,206,544,0
2026-01-23 20:55:00,17.93936,17.95595,17.92805,17.94504,197,544,0
2026-01-23 21:00:00,17.94358,17.95796,17.92814,17.95264,160,544,0
2026-01-23 21:05:00,17.95429,17.97669,17.94369,17.96653,114,544,0
2026-01-23 21:10:00,17.96514,17.97396,17.95755,17.96464,91,545,0
2026-01-23 21:15:00,17.96311,17.97732,17.93695,17.97732,103,545,0
2026-01-23 21:20:00,17.97905,17.98697,17.96565,17.9714,90,545,0
2026-01-23 21:25:00,17.97185,17.97914,17.95983,17.95983,79,545,0
2026-01-23 21:30:00,17.95843,17.96611,17.94634,17.95725,84,545,0
2026-01-23 21:35:00,17.95823,17.96493,17.94137,17.94502,76,545,0
2026-01-23 21:40:00,17.94292,17.94643,17.91685,17.92897,82,544,0
2026-01-23 21:45:00,17.93065,17.93759,17.9235,17.93422,80,544,0
2026-01-23 21:50:00,17.93566,17.93566,17.90333,17.90333,102,544,0
2026-01-23 21:55:00,17.90234,17.90644,17.88033,17.88876,82,544,0
2026-01-23 22:00:00,17.88752,17.94214,17.88594,17.93266,90,544,0
2026-01-23 22:05:00,17.93097,17.93915,17.91905,17.93853,63,544,0
2026-01-23 22:10:00,17.93857,17.9711,17.93857,17.94431,85,544,0
2026-01-23 22:15:00,17.94422,17.95083,17.93591,17.95079,63,544,0
2026-01-23 22:20:00,17.95074,17.96686,17.93818,17.96686,57,544,0
2026-01-23 22:25:00,17.96681,17.96829,17.95632,17.95996,61,544,0
2026-01-23 22:30:00,17.95996,17.96742,17.94464,17.95159,72,544,0
2026-01-23 22:35:00,17.95155,17.96197,17.93892,17.96011,55,544,0
2026-01-23 22:40:00,17.95841,17.96894,17.93445,17.93445,75,544,0
2026-01-23 22:45:00,17.93453,17.9477,17.9327,17.94465,51,544,0
2026-01-23 22:50:00,17.94464,17.94464,17.92918,17.93474,48,544,0
2026-01-23 22:55:00,17.93472,17.94959,17.93472,17.94417,32,544,0
2026-01-23 23:00:00,17.94413,17.94413,17.92803,17.93773,67,544,0
2026-01-23 23:05:00,17.93772,17.93778,17.92174,17.93153,46,544,0
2026-01-23 23:10:00,17.92943,17.93483,17.92688,17.93409,45,544,0
2026-01-23 23:15:00,17.93407,17.93767,17.91931,17.91987,45,544,0
2026-01-23 23:20:00,17.91828,17.935200000000002,17.91828,17.93279,55,544,0
2026-01-23 23:25:00,17.93417,17.93575,17.93083,17.93083,48,544,0
2026-01-23 23:30:00,17.92984,17.93448,17.9269,17.93375,46,544,0
2026-01-23 23:35:00,17.93365,17.93541,17.92413,17.92691,48,544,0
2026-01-23 23:40:00,17.92547,17.92774,17.92067,17.92167,49,544,0
2026-01-23 23:45:00,17.92026,17.92507,17.91162,17.92111,46,544,0
2026-01-23 23:50:00,17.92077,17.92675,17.91891,17.92675,36,544,0
2026-01-23 23:55:00,17.92682,17.94514,17.92682,17.93723,49,544,0
2026-01-24 00:00:00,17.93717,17.94476,17.93358,17.93362,50,544,0
2026-01-24 00:05:00,17.93366,17.93592,17.92483,17.92892,49,544,0
2026-01-24 00:10:00,17.92891,17.92958,17.91881,17.91887,40,544,0
2026-01-24 00:15:00,17.91887,17.93069,17.91881,17.9284,46,544,0
2026-01-24 00:20:00,17.92699,17.93236,17.9253,17.92726,51,544,0
2026-01-24 00:25:00,17.92721,17.92886,17.90835,17.90839,47,544,0
2026-01-24 00:30:00,17.90776,17.91829,17.90718,17.91809,48,544,0
2026-01-24 00:35:00,17.91909,17.92827,17.91571,17.91914,57,544,0
2026-01-24 00:40:00,17.92063,17.92155,17.91271,17.9131,47,544,0
2026-01-24 00:45:00,17.91306,17.91588,17.90105,17.90786,54,544,0
2026-01-24 00:50:00,17.90782,17.91034,17.90386,17.90644,49,544,0
2026-01-24 00:55:00,17.90777,17.91163,17.90566,17.90566,42,544,0
2026-01-24 01:00:00,17.90505,17.91584,17.90499,17.91282,45,544,0
2026-01-24 01:05:00,17.91282,17.91751,17.90893,17.91751,45,544,0
2026-01-24 01:10:00,17.9175,17.92016,17.91462,17.91914,43,544,0
2026-01-24 01:15:00,17.91916,17.93342,17.91406,17.93103,45,544,0
2026-01-24 01:20:00,17.93058,17.93466,17.92515,17.93033,51,544,0
2026-01-24 01:25:00,17.93028,17.93427,17.92869,17.93091,40,544,0
2026-01-24 01:30:00,17.92892,17.92892,17.91171,17.91405,49,544,0
2026-01-24 01:35:00,17.9126,17.91889,17.90876,17.91865,47,544,0
2026-01-24 01:40:00,17.91857,17.92537,17.91601,17.92197,38,544,0
2026-01-24 01:45:00,17.92186,17.92375,17.91703,17.92172,48,544,0
2026-01-24 01:50:00,17.92175,17.92565,17.92038,17.92559,43,544,0
2026-01-24 01:55:00,17.92184,17.92552,17.91969,17.92552,36,544,0
2026-01-24 02:00:00,17.92621,17.93307,17.92621,17.93216,48,544,0
2026-01-24 02:05:00,17.93233,17.94491,17.9309,17.94491,46,544,0
2026-01-24 02:10:00,17.94562,17.94859,17.93877,17.94032,45,544,0
2026-01-24 02:15:00,17.94034,17.95165,17.93807,17.94394,51,544,0
2026-01-24 02:20:00,17.94396,17.94517,17.93472,17.94169,44,544,0
2026-01-24 02:25:00,17.9402,17.9402,17.93569,17.93799,39,544,0
2026-01-24 02:30:00,17.93658,17.94774,17.9357,17.94112,47,544,0
2026-01-24 02:35:00,17.94113,17.95235,17.93819,17.95221,42,544,0
2026-01-24 02:40:00,17.95217,17.95248,17.95051,17.95099,35,544,0
2026-01-24 02:45:00,17.95097,17.95256,17.94526,17.95089,44,544,0
2026-01-24 02:50:00,17.95129,17.95415,17.94469,17.95415,42,544,0
2026-01-24 02:55:00,17.95417,17.95857,17.95154,17.9556,42,544,0
2026-01-24 03:00:00,17.95556,17.97902,17.94758,17.97575,57,544,0
2026-01-24 03:05:00,17.9747,17.98368,17.96739,17.98368,53,544,0
2026-01-24 03:10:00,17.98362,17.9894,17.97277,17.9894,51,544,0
2026-01-24 03:15:00,17.99059,17.99059,17.97829,17.97829,56,544,0
2026-01-24 03:20:00,17.97783,17.98404,17.97076,17.98112,51,544,0
2026-01-24 03:25:00,17.98113,17.99955,17.97918,17.99955,50,544,0
2026-01-24 03:30:00,17.99792,17.99792,17.98736,17.98749,43,544,0
2026-01-24 03:35:00,17.98747,17.98977,17.97169,17.9862,52,544,0
2026-01-24 03:40:00,17.98622,17.99008,17.97684,17.98189,44,544,0
2026-01-24 03:45:00,17.98274,17.98274,17.96478,17.96648,52,544,0
2026-01-24 03:50:00,17.96567,17.97204,17.96141,17.9669,55,544,0
2026-01-24 03:55:00,17.9675,17.96944,17.96367,17.96874,43,544,0
2026-01-24 04:00:00,17.96873,17.97639,17.96562,17.97107,51,544,0
2026-01-24 04:05:00,17.97113,17.9811,17.97113,17.9811,50,544,0
2026-01-24 04:10:00,17.98115,17.98135,17.97501,17.97501,39,544,0
2026-01-24 04:15:00,17.9748,17.97816,17.97046,17.9705,34,544,0
2026-01-24 04:20:00,17.97054,17.97161,17.96036,17.96663,41,544,0
2026-01-24 04:25:00,17.96663,17.96663,17.95723,17.95962,48,544,0
2026-01-24 04:30:00,17.96122,17.97029,17.96113,17.97029,41,544,0
2026-01-24 04:35:00,17.9703,17.9703,17.96216,17.96381,36,544,0
2026-01-24 04:40:00,17.96383,17.96917,17.96341,17.96913,42,544,0
2026-01-24 04:45:00,17.96916,17.96989,17.96377,17.966169999999998,43,544,0
2026-01-24 04:50:00,17.966169999999998,17.97822,17.96609,17.97822,36,544,0
2026-01-24 04:55:00,17.97824,17.98625,17.97824,17.98481,49,544,0
2026-01-24 05:00:00,17.98288,17.98315,17.97588,17.97588,38,544,0
2026-01-24 05:05:00,17.97519,17.97802,17.97309,17.97768,42,544,0
2026-01-24 05:10:00,17.97762,17.98722,17.97454,17.98283,56,544,0
2026-01-24 05:15:00,17.98284,17.98468,17.98118,17.98162,37,544,0
2026-01-24 05:20:00,17.98153,17.98583,17.98075,17.98583,31,544,0
2026-01-24 05:25:00,17.98581,17.98773,17.97902,17.98123,43,544,0
2026-01-24 05:30:00,17.97984,17.97984,17.97644,17.97906,39,544,0
2026-01-24 05:35:00,17.97904,17.97922,17.97359,17.97359,26,544,0
2026-01-24 05:40:00,17.97365,17.97365,17.96682,17.96968,48,544,0
2026-01-24 05:45:00,17.96966,17.97272,17.96687,17.96687,35,544,0
2026-01-24 05:50:00,17.96686,17.97439,17.96651,17.97311,37,544,0
2026-01-24 05:55:00,17.97313,17.97353,17.9681,17.97214,41,544,0
2026-01-24 06:00:00,17.973,17.9732,17.96567,17.96723,42,544,0
2026-01-24 06:05:00,17.96728,17.96728,17.96022,17.96195,46,544,0
2026-01-24 06:10:00,17.96189,17.97196,17.96005,17.9657,51,544,0
